Time,Event,Link
28/04/2023 14:15,ABR: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2023,/du-lieu/abr-243002/abr-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2023.chn
19/04/2022 14:54,ABR: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2022,/du-lieu/abr-486035/abr-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2022.chn
28/12/2021 15:08,ABR: Quyết định chấp thuận niêm yết cổ phiếu,/du-lieu/abr-524288/abr-quyet-dinh-chap-thuan-niem-yet-co-phieu.chn
04/02/2020 16:15,"ABR: Ngày 12/02/2020, giao dịch 17.000.000 cổ phiếu niêm yết bổ sung",/du-lieu/abr-1504972/abr-ngay-12022020-giao-dich-17000000-co-phieu-niem-yet-bo-sung.chn
20/01/2020 14:58,ABR: Chấp thuận niêm yết bổ sung 17.000.000 cổ phiếu,/du-lieu/abr-1470772/abr-chap-thuan-niem-yet-bo-sung-17000000-co-phieu.chn
19/11/2019 11:00,ABR: Đã chào bán 17.000.000 cổ phiếu riêng lẻ,/du-lieu/abr-1297378/abr-da-chao-ban-17000000-co-phieu-rieng-le.chn
06/06/2018 11:23,"ABR: Ngày 12/06/2018, giao dịch đầu tiên 3.000.000 cổ phiếu đăng ký giao dịch",/du-lieu/abr-1079542/abr-ngay-12062018-giao-dich-dau-tien-3000000-co-phieu-dang-ky-giao-dich.chn
